NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,ESTADO_INS,METODO_CONS,NEAR_DIST,VOL_AUTORIZADO,VOL_ACTUAL,TON_AUTORIZADO,TON_ACTUAL,RES_APRUEBA,RES_PDC_APRUEBA,RES_PDC_FECHA,RES_APRUEBA_FECHA,latitud,longitud,lat_lon_pair
CIA. MINERA SOLEDAD,PLANTA SOLEDAD,II,ANTOFAGASTA,TALTAL,TRANQUE 1,TRANQUE DE RELAVE,ORO,7222378.5016,444918.051699999,INACTIVO,AGUAS ARRIBA,150027.132559211,26880.0,0.0,40320.0,0.0,S/I,,,S/I,-25.113450,-69.546351,"-25.113450, -69.546351"
CIA. MINERA SOLEDAD,PLANTA SOLEDAD,II,ANTOFAGASTA,TALTAL,TRANQUE 2,TRANQUE DE RELAVE,ORO,7222400.72659999,444869.632899999,INACTIVO,AGUAS ARRIBA,150032.204556253,10080.0,0.0,15120.0,0.0,S/I,,,S/I,-25.113248,-69.546831,"-25.113248, -69.546831"
ENAMI,PLANTA JOSE ANTONIO MORENO,II,ANTOFAGASTA,TALTAL,JOSE MORENO 1,TRANQUE DE RELAVE,COBRE,7190378.49639999,351569.949199999,INACTIVO,EJE CENTRAL,106219.629501149,79200.0,0.0,118800.0,0.0,S/I,,,S/I,-25.396038,-70.475581,"-25.396038, -70.475581"
DANIEL AMIGO ,FAENA TALTAL,II,ANTOFAGASTA,TALTAL,TRANQUE DE RELAVE 1-2-3,TRANQUE DE RELAVE,ORO-COBRE,7190912.0294,351870.273,ABANDONADO,AGUAS ARRIBA,106786.351404578,41800.0,0.0,62700.0,0.0,S/I,,,S/I,-25.391252,-70.472538,"-25.391252, -70.472538"
SLM SANTA ROSA,PLANTA EL TRAPICHE,IV,ELQUI,LA HIGUERA,EL TRAPICHE 1,TRANQUE DE RELAVE,COBRE-ORO,6750783.36899999,293287.6057,INACTIVO,N_A,18943.8983522905,9000.0,0.0,13500.0,0.0,S/I,,,S/I,-29.355139,-71.129369,"-29.355139, -71.129369"
SLM SANTA ROSA,PLANTA EL TRAPICHE,IV,ELQUI,LA HIGUERA,EL TRAPICHE 2,TRANQUE DE RELAVE,COBRE-ORO,6750748.9731,293224.766999999,INACTIVO,AGUAS ARRIBA,18890.782173286,5656.0,0.0,8484.0,0.0,657,,,1985-07-22 00:00:00,-29.355439,-71.130023,"-29.355439, -71.130023"
ANTAWARA SpA,ANTAWARA,V,PETORCA,PETORCA,ANTAWARA,EMBALSE,COBRE,6435678.74309999,323507.5257,ACTIVO,EMBALSE,8307.17510723248,49950.0,11366.0,89910.0,17050.0,1006,,,2016-09-12 00:00:00,-32.201619,-70.872492,"-32.201619, -70.872492"
CIA. CONTRACTUAL MINERA CANDELARIA,CANDELARIA,III,COPIAPO,TIERRA AMARILLA,LOS DIQUES,ESPESADO,COBRE,6953608.73249999,369909.880099999,ACTIVO,,8927.19964946121,337078651.0,18925732.0,600000000.0,120112038.0,1468,291,2009-03-03 00:00:00,2016-07-15 00:00:00,-27.535055,-70.317417,"-27.535055, -70.317417"
DESCONOCIDO,LA DIAMANTINA,I,TAMARUGAL,POZO ALMONTE,TRANQUE,TRANQUE DE RELAVE,COBRE,7720863.2015,428177.968999999,ABANDONADO,,63642.1627945991,1100.0,0.0,1650.0,0.0,S/I,,,S/I,-20.609986,-69.689282,"-20.609986, -69.689282"
EMPRESA EDUARDO LERY LERY EIRL,FAENA KATTIA,IV,CHOAPA,ILLAPEL,DEPOSITO ANTIGUO,TRANQUE DE RELAVE,COBRE,6527150.95179999,302878.299399999,INACTIVO,,22752.4974472096,6524.0,0.0,9786.0,0.0,,,,,-31.373463,-71.072750,"-31.373463, -71.072750"
SOC. MINERA SANTA ANA,COBRE OXIDADO 1-5,V,SAN FELIPE,PUTAENDO,COBRE OXIDADO 1-5,TRANQUE DE RELAVE,COBRE,6394399.96729999,334383.107499999,ABANDONADO,AGUAS ABAJO,19734.4016581412,352666.0,,529200.0,,911,,,2008-11-03 00:00:00,-32.575485,-70.764380,"-32.575485, -70.764380"
SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,IV,ELQUI,ANDACOLLO,PONCE ,TRANQUE DE RELAVE,COBRE-ORO,6651603.7598,300159.541899999,ACTIVO,EJE CENTRAL,1833.58424037979,29424.0,11870.0,44137.0,17805.0,1031,N_A,N_A,2016-07-07 00:00:00,-30.250749,-71.077025,"-30.250749, -71.077025"
DESCONOCIDO,PLANTA DULCINEA,V,PETORCA,PETORCA,DULCINEA,TRANQUE DE RELAVE,COBRE,6442277.66789999,330319.126299999,ABANDONADO,,17689.5983902756,215905.0,0.0,323857.0,0.0,S/I,,,S/I,-32.143166,-70.799086,"-32.143166, -70.799086"
MINEX S.A.,PLANTA SAN EDUARDO,III,COPIAPO,COPIAPO,DEPOSITO 2,EMBALSE,COBRE,6966925.9937,365944.072399999,ACTIVO,EMBALSE,5654.65135710861,3400.0,2198.0,5100.0,3298.0,124,,,2015-03-20 00:00:00,-27.414475,-70.356097,"-27.414475, -70.356097"
MINEX S.A.,PLANTA SAN EDUARDO,III,COPIAPO,COPIAPO,ESTANQUE IMPERMEABILIZADO,EMBALSE,COBRE,6966920.86,365943.92,INACTIVO,EMBALSE,,,,3600.0,,265,,,2017-05-30 00:00:00,-27.414521,-70.356099,"-27.414521, -70.356099"
ANA MARIA MUNIZAGA,PLANTA ALEMANA,III,COPIAPO,COPIAPO,EMBALSE DE RELAVE,EMBALSE,ORO-COBRE,6967761.39769999,366000.756199999,ACTIVO,EMBALSE,4845.82840488638,36000.0,267.0,54000.0,1217.0,317,350,2014-04-30 00:00:00,2014-04-25 00:00:00,-27.406940,-70.355432,"-27.406940, -70.355432"
FELIPE NUÃ‘EZ,PLANTA MIRANDA ,IV,ELQUI,ANDACOLLO,TRANQUE 7,TRANQUE DE RELAVE,ORO,6651437.1007,299784.7801,INACTIVO,AGUAS ARRIBA,1429.41516516727,145920.0,0.0,218880.0,0.0,992,N_A,N_A,1984-09-28 00:00:00,-30.252190,-71.080950,"-30.252190, -71.080950"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,VICUÑA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6692113.1215,317527.548999999,ABANDONADO,,23779.5269097373,105436.0,0.0,158154.0,0.0,S/I,,,S/I,-29.888110,-70.889642,"-29.888110, -70.889642"
JUAN POLO DABED,FAENA TUNQUEN,IV,CHOAPA,ILLAPEL,TUNQUEN,TRANQUE DE RELAVE,COBRE,6515394.5986,301419.7066,ACTIVO,,18240.4302972782,1641600.0,35681.0,2462400.0,70971.0,1177,,,2003-04-02 00:00:00,-31.479217,-71.090429,"-31.479217, -71.090429"
SOC. AGUIRRE MOYANO LTDA.,FAENA EL MAITEN,IV,CHOAPA,ILLAPEL,ORIENTE,TRANQUE DE RELAVE,ORO,6494660.3991,286545.650899999,INACTIVO,EJE CENTRAL,8924.49802524759,12950.0,0.0,19425.0,0.0,,1921,2002-07-24 00:00:00,,-31.663493,-71.251397,"-31.663493, -71.251397"
GONZALO ASTORGA SAA,AURICOP,III,COPIAPO,COPIAPO,TRANQUE ,TRANQUE DE RELAVE,ORO-COBRE,6967856.38329999,366277.5109,INACTIVO,N_A,4667.03341609993,20782.0,0.0,31902.0,0.0,S/I,,,S/I,-27.406110,-70.352623,"-27.406110, -70.352623"
ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 1,TRANQUE DE RELAVE,ORO,7670708.747,512655.5104,ABANDONADO,,153513.462575466,100.0,0.0,150.0,0.0,S/I,,,S/I,-21.064503,-68.878177,"-21.064503, -68.878177"
ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 3,TRANQUE DE RELAVE,ORO,7670706.6303,512657.891699999,ABANDONADO,,153511.425396565,100.0,0.0,150.0,0.0,S/I,,,S/I,-21.064522,-68.878154,"-21.064522, -68.878154"
ENAMI,PIRQUINEROS DE CHOJA,I,TAMARUGAL,PICA,RELAVE 2,TRANQUE DE RELAVE,ORO,7670703.45529999,512661.5959,ABANDONADO,,153508.374108426,100.0,0.0,150.0,0.0,S/I,,,S/I,-21.064551,-68.878118,"-21.064551, -68.878118"
DESCONOCIDO,PLANTA QUEBRADA EL HUESO,II,ANTOFAGASTA,TALTAL,TRANQUE,TRANQUE DE RELAVE,COBRE,7189194.3229,354181.162499999,ABANDONADO,,105401.736681192,600.0,0.0,900.0,0.0,S/I,,,S/I,-25.406987,-70.449757,"-25.406987, -70.449757"
SOC. PUNTA DEL COBRE S.A.,PLANTA SAN JOSE,III,COPIAPO,COPIAPO,LAS CRUCES 2,FILTRADO,COBRE,6963134.1176,370182.173399999,EN CONSTRUCCION,,5767.36817758467,26277066.0,0.0,39415600.0,0.0,558,,,2016-03-18 00:00:00,-27.449109,-70.313640,"-27.449109, -70.313640"
DESCONOCIDO,PLANTA CACHIYUYO,III,HUASCO,VALLENAR,CACHIYUYO1-2,EMBALSE,COBRE-ORO,6785235.3578,316169.578999999,INACTIVO,EMBALSE,53779.9581947963,1612.0,0.0,2418.0,0.0,S/I,,,S/I,-29.047910,-70.888067,"-29.047910, -70.888067"
CIA. CERRO CENTINELA,PLANTA COMBARBALA,IV,LIMARI,COMBARBALA,DEPOSITO 2,TRANQUE DE RELAVE,COBRE-ORO,6552670.1462,305888.120099999,ABANDONADO,,4772.05193511968,223017.0,0.0,334525.0,0.0,S/I,,,S/I,-31.143861,-71.036170,"-31.143861, -71.036170"
DESCONOCIDO,PLANTA TRANSITO (LAS PALMAS),V,PETORCA,PETORCA,TRANQUE 1-2-3-4,TRANQUE DE RELAVE,COBRE,6438408.56589999,297481.8601,ABANDONADO,,21944.9748556369,18641.0,,27961.0,0.0,S/I,,,S/I,-32.172620,-71.147877,"-32.172620, -71.147877"
OP MINING CHILE SpA,PLANTA OP (EX FARAH),III,COPIAPO,COPIAPO,EMBALSE OP,EMBALSE,COBRE-ORO,6968183.40429999,367134.53,INACTIVO,EMBALSE,4162.6617774221,108000.0,18.0,162000.0,27.0,278,281,2015-08-13 00:00:00,2015-08-13 00:00:00,-27.403242,-70.343920,"-27.403242, -70.343920"
CARLOS SOTO FUENTEALBA,PLANTA PORVENIR,III,COPIAPO,COPIAPO,PORVENIR SUR,TRANQUE DE RELAVE,COBRE,6969493.20129999,368457.1708,INACTIVO,EJE CENTRAL,2927.53361196136,8752.0,0.0,13128.0,0.0,69,402,2005-01-25 00:00:00,1987-01-16 00:00:00,-27.391549,-70.330403,"-27.391549, -70.330403"
ELIAS RESK CONTRERAS (SOC. MINERA SANTA TERESA),PLANTA SANTA TERESA,III,COPIAPO,COPIAPO,SANTA TERESA 2,TRANQUE DE RELAVE,ORO,6968922.17949999,366948.098,INACTIVO,,3465.04415895612,32650.0,0.0,48975.0,0.0,S/I,,,S/I,-27.396556,-70.345725,"-27.396556, -70.345725"
MIGUEL DAY,PLANTA DAY,III,COPIAPO,COPIAPO,DESCONOCIDO,TRANQUE DE RELAVE,ORO,6969425.98799999,367474.9811,INACTIVO,AGUAS ARRIBA,2892.29527035207,1000.0,,1500.0,,S/I,,,S/I,-27.392060,-70.340342,"-27.392060, -70.340342"
RIGOBERTO VASQUEZ VERA,FAENA RIGOBERTO VASQUEZ VERA,IV,CHOAPA,ILLAPEL,SANTA TERESA ,TRANQUE DE RELAVE,COBRE-ORO,6527206.7355,303436.6321,INACTIVO,,22554.3509610494,25000.0,,37500.0,,,,,,-31.373055,-71.066871,"-31.373055, -71.066871"
DESCONOCIDO,DESCONOCIDO,IV,CHOAPA,ILLAPEL,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6497686.0191,294260.0069,ABANDONADO,,861.53205243808,1000.0,0.0,1500.0,0.0,,N_A,N_A,,-31.637624,-71.169447,"-31.637624, -71.169447"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,ORO,6651828.0093,297294.4286,ABANDONADO,,1306.17049293649,15120.0,0.0,22680.0,0.0,S/I,,,S/I,-30.248251,-71.106744,"-30.248251, -71.106744"
DESCONOCIDO,DESCONOCIDO,VI,CARDENAL CARO,LITUECHE,DESCONOCIDO,TRANQUE DE RELAVE,DESCONOCIDO,6220958.79239999,248524.475899999,ABANDONADO,,58781.2088041309,1200.0,,1800.0,,,,,,-34.121999,-71.726654,"-34.121999, -71.726654"
CARLOS VALDIVIA,PLANTAS EL PINGO Y SANTA MARIA,IV,LIMARI,MONTE PATRIA,TRANQUE,TRANQUE DE RELAVE,COBRE,6586098.7094,348745.8528,INACTIVO,S/I,39752.0031638637,188300.0,0.0,282450.0,0.0,S/I,,,S/I,-30.848666,-70.581788,"-30.848666, -70.581788"
CARLOS VALDIVIA,PLANTAS EL PINGO Y SANTA MARIA,IV,LIMARI,MONTE PATRIA,EL PINGO 1,TRANQUE DE RELAVE,COBRE,6586406.68499999,348667.536,INACTIVO,AGUAS ABAJO,39555.4381592009,45600.0,0.0,68400.0,0.0,11,,,1989-01-04 00:00:00,-30.845878,-70.582561,"-30.845878, -70.582561"
CIA. MINERA SAN PATRICIO,SAN PATRICIO,III,COPIAPO,COPIAPO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,6969446.03689999,367225.246,INACTIVO,,2899.66747252075,27300.0,,40950.0,,,,,,-27.391855,-70.342865,"-27.391855, -70.342865"
SOC. CONTRACTUAL MINERA ALIANZA,PLANTA VIÃ‘ITA AZUL ,III,COPIAPO,COPIAPO,TRANQUE 5,TRANQUE DE RELAVE,COBRE,6966863.0,369168.0,ACTIVO,AGUAS ABAJO,,,,202802.0,19629.0,0432,,,2020-06-09 00:00:00,-27.415357,-70.323498,"-27.415357, -70.323498"
SOC. CONTRACTUAL MINERA ALIANZA,PLANTA VIÃ‘ITA AZUL,III,COPIAPO,COPIAPO,TRANQUE 4,TRANQUE DE RELAVE,COBRE,6966708.86019999,369287.9197,ACTIVO,EJE CENTRAL,5783.23093671936,36675.0,30073.0,59413.0,45109.0,951,,,2018-04-04 00:00:00,-27.416759,-70.322302,"-27.416759, -70.322302"
ENAMI,PLANTA VALLENAR,III,HUASCO,VALLENAR,TRANQUE 2,TRANQUE DE RELAVE,COBRE,6839234.68969999,329660.109299999,INACTIVO,AGUAS ABAJO,2968.70872239706,,,,,<Nulo>,<Nulo>,<Nulo>,<Nulo>,-28.562603,-70.741443,"-28.562603, -70.741443"
ENAMI,PLANTA VALLENAR,III,HUASCO,VALLENAR,TRANQUE 1,TRANQUE DE RELAVE,COBRE,6839133.0563,329898.023799999,INACTIVO,AGUAS ABAJO,2968.70872239706,,,,,<Nulo>,<Nulo>,<Nulo>,<Nulo>,-28.563551,-70.739027,"-28.563551, -70.739027"
ENAMI,PLANTA VALLENAR,III,HUASCO,VALLENAR,DRE VALLENAR,ESPESADO,COBRE,6839809.17,329504.31,ACTIVO,AGUAS ABAJO,2968.70872239706,,,1320000.0,24394.0,<Nulo>,<Nulo>,<Nulo>,<Nulo>,-28.557400,-70.742950,"-28.557400, -70.742950"
MINERA PURAFE,PLANTA RUNGUE,RM,CHACABUCO,TILTIL,NOGAZ,TRANQUE DE RELAVE,COBRE,6346745.8382,323375.2346,INACTIVO,,9700.90381718659,720000.0,,1080000.0,,,,,,-33.003424,-70.890669,"-33.003424, -70.890669"
MINERA LA MERCED E.I.R.L.,PLANTA DE BENEFICIO DE MINERALES,V,PETORCA,PETORCA,EMBALSE,EMBALSE,COBRE,6433693.2411,323679.7138,INACTIVO,EMBALSE,7091.15273442598,3600.0,,5400.0,,,,,,-32.219549,-70.871033,"-32.219549, -70.871033"
DESCONOCIDO,DESCONOCIDO,V,PETORCA,PETORCA,DESCONOCIDO,EMBALSE,COBRE,6433550.36579999,323120.9127,INACTIVO,EMBALSE,6545.69015152427,1000.0,,1500.0,,,,,,-32.220749,-70.876987,"-32.220749, -70.876987"
MIGRIN S.A.,LAS PIEDRAS,VII,TALCA,EMPEDRADO,DEPOSITO DE LODOS NUEVO,EMBALSE,SILICE,6057523.05059999,191625.1352,ACTIVO,EMBALSE,58774.5425295267,46354.0,39728.0,64896.0,80000.0,134,,,2017-05-22 00:00:00,-35.578012,-72.402845,"-35.578012, -72.402845"
MARIO ROJAS,FAENA SOR TERESA,IV,ELQUI,LA HIGUERA,SOR TERESA,TRANQUE DE RELAVE,COBRE-ORO,6750365.52219999,293970.933299999,INACTIVO,EJE CENTRAL,18790.8028553447,33792.0,0.0,50688.0,0.0,S/I,N_A,N_A,S/I,-29.359020,-71.122412,"-29.359020, -71.122412"
SOTRATEC-MINART LTDA.,PLANTA EL CATEADOR,III,COPIAPO,COPIAPO,EMBALSE DE RELAVE,EMBALSE,COBRE,6967627.7437,365937.7149,ACTIVO,EMBALSE,4993.02566238434,17560.0,1200.0,28100.0,1812.0,489,,,2014-06-24 00:00:00,-27.408140,-70.356084,"-27.408140, -70.356084"
SOCIEDAD TUNGSTENO LLAMUCO SpA,WOLFRAMIO LLAMUCO,IV,CHOAPA,SALAMANCA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6492888.17329999,331573.247999999,ABANDONADO,,20692.6156015046,28000.0,0.0,42000.0,0.0,S/I,,,S/I,-31.686971,-70.776997,"-31.686971, -70.776997"
SOCIEDAD TUNGSTENO LLAMUCO SpA,WOLFRAMIO LLAMUCO,IV,CHOAPA,SALAMANCA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6492693.70419999,331505.779099999,ABANDONADO,,20536.292712718,4400.0,0.0,6600.0,0.0,S/I,,,S/I,-31.688715,-70.777741,"-31.688715, -70.777741"
DESCONOCIDO,DESCONOCIDO,IV,LIMARI,COMBARBALA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6541401.4149,308061.1506,ABANDONADO,,7718.67536107368,18106.0,0.0,27159.0,0.0,S/I,,,S/I,-31.245833,-71.015542,"-31.245833, -71.015542"
JUAN PEREZ GOMEZ,EL ROMERO,IV,CHOAPA,ILLAPEL,EMBALSE EL ROMERO,EMBALSE,COBRE-ORO,6522514.0,304278.0,INACTIVO,EMBALSE,,0.0,,,,S/I,,,,-31.415511,-71.058952,"-31.415511, -71.058952"
LIVANS KLINT FREDES ORTIZ,PLANTA ESTRELLA,IV,ELQUI,LA SERENA,PISCINA RELAVE PLANTA ESTRELLA,EMBALSE,COBRE-ORO,6675438.0,296231.0,EN REVISION,EMBALSE,,0.0,,,,S/I,,,,-30.035153,-71.113246,"-30.035153, -71.113246"
SOC. COM. BELLAVISTA (J.GODOY ALBALLAY),PLANTA BELLAVISTA,IV,ELQUI,ANDACOLLO,RELAVES BELLAVISTA,TRANQUE DE RELAVE,ORO-COBRE,6651593.5584,299681.756599999,ACTIVO,AGUAS ABAJO,1375.06517680033,97160.0,26693.0,136024.0,40040.0,1399,,,2015-05-10 00:00:00,-30.250762,-71.081990,"-30.250762, -71.081990"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6650988.3709,300024.9708,ABANDONADO,,1638.90196445669,200.0,0.0,300.0,0.0,S/I,,,S/I,-30.256277,-71.078540,"-30.256277, -71.078540"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6651027.9526,300531.4901,ABANDONADO,,2142.15176671433,4000.0,0.0,5200.0,0.0,S/I,,,S/I,-30.256003,-71.073271,"-30.256003, -71.073271"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6652683.58609999,298870.035799999,ABANDONADO,,1636.42939373208,17749.0,0.0,26662.0,0.0,S/I,,,S/I,-30.240798,-71.090214,"-30.240798, -71.090214"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6654304.8497,301399.711699999,ABANDONADO,,4381.99970126555,6500.0,0.0,8400.0,0.0,S/I,,,S/I,-30.226593,-71.063634,"-30.226593, -71.063634"
SOCIEDAD DE EXPLOTACIONES MINERAS VALLE HERMOSO SPA,VALLE HERMOSO,IV,LIMARI,COMBARBALA,VALLE HERMOSO,EMBALSE,COBRE,6540229.28,309167.99,INACTIVO,EMBALSE,,,,3600.0,,457,,,2018-04-06 00:00:00,-31.256585,-71.004148,"-31.256585, -71.004148"
MINERA BARBA SCM,PLANTA BARBA,IV,LIMARI,COMBARBALA,EMBALSE DE RELAVE,EMBALSE,COBRE,6544846.3622,303640.176599999,ACTIVO,EMBALSE,6827.0576915763,60864.0,0.0,91296.0,0.0,416,,,2013-04-29 00:00:00,-31.214034,-71.061266,"-31.214034, -71.061266"
MINERA ALOE,PLANTA DIEGO DE ALMAGRO,III,CHAÑARAL,DIEGO DE ALMAGRO,EMBALSE DE RELAVE,EMBALSE,COBRE-ORO,7079867.83339999,393451.424899999,ABANDONADO,EMBALSE,2277.30491290521,11240.0,0.0,16860.0,0.0,800,825,321-12-2014,2014-12-23 00:00:00,-26.397363,-70.068241,"-26.397363, -70.068241"
DESCONOCIDO,PLANTA LOS HOYOS,V,PETORCA,PETORCA,LOS HOYOS,TRANQUE DE RELAVE,ORO,6450764.0036,327437.012299999,INACTIVO,AGUAS ABAJO,23042.3072879766,813714.0,265682.0,1220571.0,398524.0,1338,836,2012-10-23 00:00:00,2000-07-10 00:00:00,-32.066206,-70.828105,"-32.066206, -70.828105"
ALTO ADIGIO SpA (EX CIA. MINERA TAURO),PROFESOR ALDO LETTURA,IV,ELQUI,LA HIGUERA,EMBALSE,EMBALSE,COBRE,6752099.5464,291287.7291,INACTIVO,EMBALSE,19665.3211987706,4364.0,0.0,6546.0,0.0,1638,,,2015-11-17 00:00:00,-29.342938,-71.149709,"-29.342938, -71.149709"
MINERA RCL (RICARDO ROJAS),PLANTA SANTA ROSA,IV,ELQUI,LA HIGUERA,EMBALSE 1,EMBALSE,COBRE-ORO,6750730.4522,293400.7153,INACTIVO,EMBALSE,18931.6053995692,636.0,0.0,954.0,0.0,S/I,,,S/I,-29.355635,-71.128215,"-29.355635, -71.128215"
MINERA RCL (RICARDO ROJAS),PLANTA SANTA ROSA,IV,ELQUI,LA HIGUERA,EMBALSE 2,EMBALSE,COBRE-ORO,6750741.69699999,293422.543499999,INACTIVO,EMBALSE,18949.5314644182,548.0,0.0,822.0,0.0,S/I,,,S/I,-29.355537,-71.127988,"-29.355537, -71.127988"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,LA HIGUERA,ACOPIO,TRANQUE DE RELAVE,COBRE,6736943.15919999,298881.4698,ABANDONADO,,12507.2346775645,600.0,0.0,900.0,0.0,S/I,,,S/I,-29.480878,-71.074313,"-29.480878, -71.074313"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE-ORO,6654451.8525,302213.0546,ABANDONADO,,5071.05365537636,23165.0,0.0,34747.0,0.0,S/I,,,S/I,-30.225400,-71.055159,"-30.225400, -71.055159"
MARAY S.A.,FAENA EL MARAY,IV,ELQUI,ANDACOLLO,TRANQUE DE RELAVE 2,TRANQUE DE RELAVE,ORO,6654106.5102,301852.0285,ABANDONADO,,4572.0387964182,20958.0,0.0,31437.0,0.0,S/I,,,S/I,-30.228456,-71.058973,"-30.228456, -71.058973"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6654729.9795,300457.0685,INACTIVO,S/I,4160.34253920749,4000.0,0.0,6000.0,0.0,S/I,N_A,N_A,S/I,-30.222605,-71.073343,"-30.222605, -71.073343"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6652262.70779999,299375.0639,ABANDONADO,,1508.80000272538,28496.0,0.0,42774.0,0.0,S/I,,,S/I,-30.244677,-71.085049,"-30.244677, -71.085049"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6653662.9692,298411.025299999,ABANDONADO,,2544.28528191199,3190.0,0.0,4785.0,0.0,S/I,,,S/I,-30.231889,-71.094794,"-30.231889, -71.094794"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6653412.9375,299072.220399999,ABANDONADO,,2393.10448710609,28640.0,,40000.0,0.0,S/I,,,S/I,-30.234254,-71.087975,"-30.234254, -71.087975"
CIA. MINERA SAN ESTEBAN PRIMERA,PLANTA SANTA ESTEBAN (EX SANTA LAURA),III,COPIAPO,COPIAPO,SANTA LAURA 1,TRANQUE DE RELAVE,COBRE,6967960.34169999,369432.274699999,INACTIVO,,4696.21046544283,1508240.0,0.0,2262360.0,0.0,S/I,,,S/I,-27.405478,-70.320708,"-27.405478, -70.320708"
CIA. MINERA SAN ESTEBAN PRIMERA,PLANTA SANTA ESTEBAN (EX SANTA LAURA),III,COPIAPO,COPIAPO,SANTA LAURA 3,TRANQUE DE RELAVE,COBRE,6968177.82959999,369595.787499999,INACTIVO,,4562.13222354976,301886.0,0.0,452829.0,0.0,S/I,,,S/I,-27.403530,-70.319031,"-27.403530, -70.319031"
HORACIO PASTEN,PLANTA CALETONES,IV,ELQUI,ANDACOLLO,CALETONES,EMBALSE,COBRE-ORO,6654607.0,300335.0,ACTIVO,EMBALSE,,,,21854.0,6011.0,580,,,2021-09-06 00:00:00,-30.223694,-71.074634,"-30.223694, -71.074634"
HORACIO PASTEN,PLANTA CALETONES,IV,ELQUI,ANDACOLLO,CALETONES,EMBALSE,COBRE-ORO,6654403.2185,300318.161999999,ACTIVO,EJE CENTRAL,3807.96526851595,3850.0,1267.0,5400.0,2534.0,1867,N_A,N_A,2015-12-30 00:00:00,-30.225529,-71.074847,"-30.225529, -71.074847"
DESCONOCIDO,RAMAYANA,V,QUILLOTA,OLMUE,RAMAYANA 1,TRANQUE DE RELAVE,COBRE,6340140.5268,309960.9363,ABANDONADO,,10299.2554311953,48000.0,,72000.0,,,,,,-33.060711,-71.035555,"-33.060711, -71.035555"
DESCONOCIDO,RAMAYANA,V,QUILLOTA,OLMUE,RAMAYANA 2,TRANQUE DE RELAVE,COBRE,6338926.0869,310434.5414,ABANDONADO,,9607.01843912217,9600.0,,14400.0,,,,,,-33.071742,-71.030737,"-33.071742, -71.030737"
CEMIN,PLANTA CHINGOLES,IV,ELQUI,LA HIGUERA,CHINGOLES 2,EMBALSE,COBRE,6740808.17349999,330182.3693,ABANDONADO,EMBALSE,43855.0315546058,96660.0,,144990.0,,206,,,1986-02-07 00:00:00,-29.450652,-70.751017,"-29.450652, -70.751017"
WILSON RIVERA CARVAJAL,EL CHACAY,IV,ELQUI,LA SERENA,DEPOSITO DE RELAVES,TRANQUE DE RELAVE,ORO,6715456.2575,289291.780899999,INACTIVO,,17584.5917304936,2000.0,,3500.0,,,,,,-29.673083,-71.177318,"-29.673083, -71.177318"
MINERA AYSEN,LA ESCONDIDA,XI,GENERAL CARRERA,CHILE CHICO,RELAVE LA ESCONDIDA,TRANQUE DE RELAVE,ZINC-PLOMO,4803589.49969999,220553.515399999,ABANDONADO,,80428.5881780783,27540.0,,41310.0,,,,,,-46.862475,-72.666454,"-46.862475, -72.666454"
